bg_origin,google_duration,trip_path_distance,origin_lat,origin_lng
,mean,mean,mean,mean
530330042004,28.25,19.746969758499997,47.66789175,-122.28778349999999
530330042005,12.782608695652174,2.506059693413044,47.67272204347826,-122.29230773913048
530330043011,13.6,3.0196829952070203,47.66384493684209,-122.29812989473683
530330043012,19.25,1.1404094805,47.670784,-122.29992875
530330043013,13.333333333333334,2.7510009498333328,47.67255354166667,-122.30261120833335
530330043021,19.495934959349594,4.088372246593492,47.66508704065042,-122.3050911219512
530330043022,12.186046511627907,2.360449896813954,47.66537520930234,-122.30209329069763
530330044001,9.166666666666666,3.753847370833333,47.67138825000001,-122.30951049999999
530330044002,13.763392857142858,2.6798092060044634,47.672489647321456,-122.31448061160707
530330044003,11.0,0.5599999999999999,47.665925,-122.30765
530330044004,15.109375,3.824832490640624,47.66626351562501,-122.31429256250001
530330045001,11.071428571428571,2.82402962375,47.66624878571428,-122.3181018571428
530330045002,14.678571428571429,3.3708929582500002,47.66959407142856,-122.32549378571427
530330046001,17.46808510638298,3.138152360244681,47.67676111702129,-122.33602291489359
530330046002,17.5,5.181,47.669056999999995,-122.332827
530330047001,16.11111111111111,2.2675872140000006,47.67014588888889,-122.37139916666666
530330047002,12.993690851735016,2.486031002078866,47.66306876025239,-122.37255976025246
530330047003,13.371428571428572,3.454228418579588,47.669803244897956,-122.37671517959186
530330047004,14.002518891687657,2.8671405049168754,47.6684090302267,-122.38412227455936
530330048001,12.733333333333333,3.065918129533333,47.6670358,-122.36169953333334
530330048002,22.4,6.797242395133336,47.657924733333324,-122.35895106666666
530330048003,14.96078431372549,3.1524945177843136,47.65389709803923,-122.35878352941178
530330048004,16.333333333333332,5.140000000000001,47.66775333333334,-122.36428
530330049001,15.92,3.0859795771999994,47.663552120000006,-122.35069587999999
530330049002,15.508196721311476,2.8592498433497258,47.65070262295082,-122.35038723497264
530330049003,16.10126582278481,3.446358885727846,47.65335500632911,-122.35278187341775
530330049004,10.666666666666666,2.630158835190476,47.65872938095237,-122.3514603333333
530330049005,13.590909090909092,4.115106702772727,47.66077581818181,-122.35068604545458
530330050001,13.253521126760564,2.882923112767608,47.66272411267603,-122.34000776760564
530330050002,16.465753424657535,2.9960130649315078,47.65801939726027,-122.34285171232874
530330050003,17.61904761904762,3.864748869314286,47.66062984761906,-122.3427178761905
530330051001,10.869918699186991,3.1185186713983732,47.661697268292706,-122.33386963414637
530330051002,3.5,0.9291320725000001,47.6572285,-122.3337825
530330051003,19.0,4.15,47.65275,-122.334265
530330052001,23.52542372881356,6.117771680101695,47.65868744067797,-122.3206065084746
530330052002,18.668639053254438,5.33815107110059,47.65728314792897,-122.31942175739647
530330052003,10.6,2.56970083645,47.65618930000001,-122.32489969999999
530330052004,11.775510204081632,2.1457308025306125,47.66124675510207,-122.32593475510204
530330052005,14.061643835616438,2.9611356811095884,47.661901219178084,-122.3187569246576
530330053011,15.2,2.7182409551199997,47.66396796,-122.30850956
530330053012,15.685,3.753534967850003,47.66285119500002,-122.31424524999997
530330053013,29.87878787878788,17.719388838703008,47.65986583030299,-122.3142641575758
530330053014,14.916666666666666,2.579384416458334,47.65770675000002,-122.31421898611113
530330053021,16.581818181818182,2.2257691137272726,47.656095709090906,-122.31361000000001
530330053022,18.387254901960784,4.468472604862747,47.6512031470588,-122.3103443480391
530330053023,16.48076923076923,2.836468034627622,47.65461169930068,-122.30587460489512
530330054001,10.125,3.82497995775,47.653391750000004,-122.33825300000001
530330054002,15.430232558139535,2.8781654409302324,47.6479455116279,-122.33682923255813
530330054003,17.31063829787234,4.280456246812767,47.6505913914894,-122.34310625106377
530330054004,13.057142857142857,3.503295599457143,47.65527918571428,-122.3435296285714
530330056001,7.0,0.72,47.64932,-122.40464
530330056002,12.666666666666666,4.514949006666667,47.64661666666667,-122.41188
530330056003,15.9375,5.520103603687499,47.633861749999994,-122.39687856250002
530330056004,19.25,6.884126222999999,47.64217625,-122.40161750000001
530330056005,11.0,2.8199322437272727,47.635794545454544,-122.39466772727275
530330057001,55.93333333333333,3.7812118894666673,47.66142953333334,-122.41385086666665
530330057002,13.666666666666666,4.066246929,47.648062,-122.39374766666667
530330057003,8.875,2.8888407211249993,47.642785312499996,-122.39804793749998
530330057004,16.681818181818183,2.8254545454545448,47.65119363636364,-122.3985322727273
530330057005,12.0,3.113318299,47.664749,-122.402109
530330057006,14.76923076923077,4.677604364076924,47.657315,-122.40037753846153
530330058011,13.2,3.7314510704,47.6501328,-122.383312
530330058012,42.4,7.128,47.651742,-122.38897
530330058013,9.0,1.9,47.655575,-122.39152
530330058014,16.14814814814815,4.177861514037036,47.65479307407407,-122.38096562962964
530330058021,10.866666666666667,2.7482551306,47.647734,-122.38725266666665
530330058022,13.108108108108109,3.3748169468648648,47.63724616216216,-122.37538647297296
530330058023,21.033898305084747,4.9980888472542375,47.63512954237287,-122.38209530508476
530330059001,20.511363636363637,4.117784649636363,47.65408993181818,-122.37225489772742
530330059002,23.375,7.4788244214374995,47.64612875,-122.371864625
530330059003,16.11111111111111,5.166567925074073,47.649269851851855,-122.36235762962963
530330059005,19.416666666666668,2.3490085787500004,47.641956,-122.36358583333333
530330060001,26.263157894736842,3.6530689028947374,47.640454315789476,-122.3423262105263
530330060002,14.0,3.702395467571429,47.64415257142857,-122.350475
530330060003,17.454545454545453,2.8909086150909094,47.64512993939394,-122.35865624242427
530330060004,12.0,2.645302756970588,47.64882170588234,-122.35709976470586
530330061001,15.928571428571429,4.067120316428571,47.64834114285715,-122.31966225
530330061002,16.25,3.0235646423333336,47.64163041666668,-122.32049766666667
530330061003,17.43859649122807,4.107550890982455,47.646623526315786,-122.32402405263157
530330061004,12.631578947368421,3.2115697072368423,47.64129917105263,-122.32652780263155
530330062001,21.620689655172413,3.931440987,47.638202482758615,-122.2971032758621
530330062002,8.8,2.12826513785,47.640600799999994,-122.30543225
530330062003,11.047619047619047,3.923334063190476,47.63729166666666,-122.31259361904759
530330063001,20.470588235294116,4.679785020823529,47.63844217647059,-122.2785272352941
530330063002,11.642857142857142,2.8377009545,47.634040500000005,-122.27903349999998
530330063003,11.428571428571429,2.9377597684285712,47.636519428571425,-122.28111985714284
530330063004,11.666666666666666,2.9048975926666665,47.630513666666666,-122.29153783333332
530330064002,4.0,0.58,47.62794,-122.31126
530330064003,19.57894736842105,8.683030812999998,47.62866257894736,-122.30665363157897
530330065001,17.766666666666666,2.811067708466667,47.63126866666667,-122.31571159999999
530330065002,13.69767441860465,3.5255418670697667,47.62606888372094,-122.32231358139538
530330065003,10.342105263157896,1.7726776676578944,47.62488813157895,-122.31860878947369
530330066001,18.855072463768117,4.297507832554347,47.63165527898551,-122.3292786304348
530330066002,19.631205673758867,5.4304195998652505,47.63828173758867,-122.32578607092191
530330067001,19.364864864864863,6.58700057933784,47.63262977027029,-122.34092248648643
530330067002,15.883116883116884,3.1929148633376627,47.62698684415585,-122.34424031168832
530330067003,6.222222222222222,1.421719862888889,47.632026333333336,-122.34853455555559
530330067004,10.875,3.077252460249999,47.63659681249999,-122.34819906250002
530330068001,20.666666666666668,4.605,47.637558333333324,-122.35106
530330068002,9.595505617977528,1.7460960405617971,47.636167359550555,-122.35725503370794
530330069001,9.714285714285714,1.922944296,47.63836585714286,-122.3649507142857
530330069002,14.666666666666666,2.53221863125,47.632990500000005,-122.364222
530330069003,15.0,1.97111382975,47.62976050000001,-122.365947
530330069004,19.8,3.4099100346,47.636562399999995,-122.3699004
530330070001,20.0,4.209292733666666,47.63032588888889,-122.35575922222223
530330070002,17.405405405405407,3.6522649552972966,47.62541675675677,-122.36321999999998
530330070003,13.02,1.7425252692600006,47.62525828,-122.35394973999995
530330070004,13.313253012048193,3.658131557891564,47.63125610843376,-122.35882799999999
530330070005,21.10144927536232,5.990281561318839,47.62589036231886,-122.35842279710148
530330070006,22.583333333333332,3.6644375575833332,47.628687583333324,-122.35883133333334
530330071001,18.190184049079754,4.758013624055218,47.62377227607361,-122.36342517177923
530330071002,18.656050955414013,3.772079111691085,47.6222096878981,-122.3547830732484
530330072001,16.750380517503807,3.389376248074581,47.6176959269406,-122.34094955251128
530330072002,16.269662921348313,3.3271587353146055,47.61673544943821,-122.34456340449441
530330072003,25.229166666666668,7.032238513166667,47.61758574999999,-122.34739429166672
530330073001,20.532967032967033,3.4636580105879125,47.6224041318681,-122.33106266483519
530330073002,14.460714285714285,2.8751459758142857,47.61736451071429,-122.33223048928565
530330073003,16.167714884696018,3.842129314498956,47.61897025786165,-122.33650695178196
530330074011,15.893617021276595,3.255195622957448,47.62398472340425,-122.32454961702129
530330074012,12.282828282828282,1.9597635269343447,47.623135833333336,-122.32155509595965
530330074013,14.985074626865671,4.153855784522388,47.62247644776118,-122.32719789552243
530330074014,20.47457627118644,6.971350142966101,47.62230518644068,-122.32483833898301
530330074021,16.416030534351144,3.324763067687022,47.61984556488552,-122.32328513358772
530330074022,16.01298701298701,2.608236121077922,47.61751807792207,-122.32284480519478
530330074023,14.842105263157896,3.2687672644736843,47.61807406578946,-122.32668688157896
530330075001,15.836206896551724,3.9608161050258617,47.62153816379307,-122.31365464655174
530330075002,15.62135922330097,3.3120155420970896,47.61688858252427,-122.31409837864089
530330075003,22.238532110091743,3.618779832944953,47.622542211009176,-122.31858898165139
530330075004,13.514950166112957,2.760728230471759,47.61420465448505,-122.31786177408627
530330075005,15.137931034482758,2.4124937342689647,47.618357268965504,-122.31985400689652
530330076001,14.612903225806452,3.473807250774194,47.62383369354839,-122.30890591935486
530330076002,17.828125,4.0255779163125,47.619732156249974,-122.307231671875
530330076003,11.26984126984127,2.7234004841904764,47.6202932063492,-122.31158934920634
530330077001,13.318181818181818,2.319251386909091,47.622071772727274,-122.29431763636366
530330077002,12.466666666666667,2.0474915777333336,47.62367,-122.29711986666669
530330077003,7.933333333333334,1.887430157933333,47.615087800000005,-122.30152266666666
530330077004,16.764705882352942,3.7888755265882357,47.61979094117647,-122.30056588235293
530330078001,11.75,3.567086937541666,47.605032833333325,-122.28744916666666
530330078002,11.909090909090908,2.3407153576363635,47.60849872727274,-122.28893163636366
530330078003,16.61904761904762,3.429119875761905,47.612911238095236,-122.289953
530330078004,14.75,4.421676036,47.622845,-122.28869399999999
530330079001,11.333333333333334,2.5712379106428567,47.61640104761906,-122.30404194047613
530330079002,14.972972972972974,5.378157479378378,47.6154810810811,-122.30652675675672
530330079003,34.333333333333336,2.3533199287333333,47.613041599999995,-122.31073680000002
530330079004,11.46551724137931,1.7930426545517235,47.615482137931046,-122.31055516379308
530330079005,15.972602739726028,5.523636607219177,47.61745963013697,-122.30893317808226
530330080011,16.425531914893618,3.805981723127659,47.61643561702129,-122.35025540425526
530330080012,17.0375,5.567659814037502,47.614253962499994,-122.3460672
530330080013,18.894736842105264,4.9308568535789465,47.61708821052631,-122.35493870175443
530330080014,7.48,2.21349783812,47.61542471999999,-122.35202740000004
530330080015,11.56,3.9735663954000002,47.615942999999994,-122.3527282
530330080021,15.898809523809524,4.57312091114881,47.611429577380925,-122.34271138690487
530330080022,15.635036496350365,3.4154260051678826,47.61338022627737,-122.34954963503648
530330081001,19.096385542168676,4.2239078537975905,47.6048832216868,-122.33738435421684
530330081002,18.353413654618475,5.679326278057219,47.60715320582327,-122.33445220180724
530330081003,15.583617747440274,4.1154723065085355,47.60910940955635,-122.34054089078501
530330082001,16.037406483790523,3.8242937616558565,47.61142598753109,-122.33385156608482
530330082002,16.5,4.984252808553571,47.60828310714287,-122.32883055357138
530330082003,13.434782608695652,2.1255282420869563,47.61052543478261,-122.32933556521739
530330083001,12.23728813559322,2.8472617285593222,47.60968580508477,-122.32668958474567
530330083002,19.204545454545453,6.987134100999998,47.61347074999998,-122.33003190909095
530330084001,14.355731225296443,2.0411431870632426,47.61488987747036,-122.32262356126483
530330084002,13.918604651162791,3.170765314127907,47.6109839883721,-122.32317476744188
530330084003,15.220930232558139,2.862391140186047,47.61510297674416,-122.32729458139532
530330085001,17.762886597938145,4.783632907247425,47.605757144329885,-122.32845757731957
530330085002,18.390625,4.268229492406251,47.60645981249999,-122.32218312499998
530330085003,15.548387096774194,4.931944446177418,47.6038074032258,-122.32525417741938
530330086001,17.17543859649123,4.732246449157893,47.609768491228074,-122.31564104385961
530330086002,15.378571428571428,3.5830503832571434,47.60845811428572,-122.31880395000002
530330086003,20.41176470588235,4.901088830558824,47.60285323529411,-122.31704902941173
530330087001,11.511111111111111,2.6411538794222222,47.607652711111115,-122.30812264444444
530330087002,10.45,2.8402778745,47.60334685,-122.30414160000001
530330087003,15.115511551155116,3.441561030551154,47.603384716171576,-122.30922705280531
530330088001,15.571428571428571,3.4467406095000004,47.61242228571428,-122.29951921428572
530330088002,13.382352941176471,1.757312665617647,47.60636676470587,-122.2997313235294
530330088003,12.083333333333334,3.5442109224999996,47.60233708333333,-122.29947858333334
530330089001,14.333333333333334,4.046666666666667,47.598498000000006,-122.289293
530330089002,24.0,11.1575,47.5935825,-122.29505750000001
530330089003,16.28723404255319,2.5607439134361694,47.59980194680849,-122.29934162765954
530330089004,20.523809523809526,6.61047619047619,47.592219523809526,-122.30098523809528
530330090001,17.384615384615383,2.747150152410256,47.59837105128204,-122.30415953846156
530330090002,19.03472222222222,4.420261235388889,47.598955263888875,-122.31161920138892
530330091001,11.655737704918034,2.948325616245901,47.59822155737706,-122.32131704918032
530330091002,14.674342105263158,2.461629698779608,47.59763541118418,-122.3257583684211
530330092001,14.3,3.0706979256600007,47.59977662,-122.327438
530330092002,19.01197604790419,4.229989117197604,47.60065826946107,-122.33245468263468
530330093001,16.533834586466167,4.464542711571428,47.58978998496241,-122.31924466917296
530330093002,23.261569416498993,6.483779281052321,47.5924665150905,-122.33257795372222
530330093003,16.04126984126984,4.95774712334603,47.57302211746032,-122.3299145492064
530330094001,11.556521739130435,3.283340785182609,47.58820970434787,-122.31489159999994
530330094002,14.211267605633802,3.9462005930985913,47.59289171830984,-122.30806125352117
530330094003,13.117647058823529,2.6496622157058822,47.58336852941176,-122.30579694117647
530330094004,10.092592592592593,2.2137836861666664,47.58423059259262,-122.31499407407411
530330094005,24.9,8.2933155622,47.590833833333335,-122.31445679999999
530330095001,11.923076923076923,2.756469025615385,47.587722615384614,-122.2921652307692
530330095002,16.234782608695653,3.906613480013042,47.588808082608715,-122.29799222608702
530330095003,9.956521739130435,2.673079755826087,47.575545826086966,-122.28707034782612
530330095004,12.5,3.7425643109565225,47.577363586956515,-122.29500705434798
530330096001,18.92,5.6152079986,47.58699972,-122.38160708000001
530330096002,13.990654205607477,3.490138155841123,47.58234954205607,-122.38642014953271
530330096003,19.0,2.39,47.58268,-122.39604
530330096004,31.1,13.082930034999999,47.58871219999999,-122.38714660000001
530330096005,18.736842105263158,2.8432191962105264,47.589763473684215,-122.39141426315788
530330097011,15.4,5.3403930292,47.57877106666668,-122.40689300000001
530330097012,15.090909090909092,6.465013814818181,47.577768545454546,-122.41087063636364
530330097013,12.11111111111111,3.3223716136666672,47.575531944444435,-122.41130266666664
530330097014,9.2,2.2173680506,47.566145600000006,-122.40492180000001
530330097021,15.0,0.612,47.57497600000001,-122.391382
530330097022,8.833333333333334,1.6199878648333337,47.568766833333335,-122.39083666666666
530330097023,17.0,7.01,47.56325,-122.39312
530330097024,15.0,4.410491358,47.568552,-122.401499
530330097025,11.538461538461538,1.6905777033846148,47.57869999999999,-122.40153061538462
530330098001,13.023255813953488,3.165018815761629,47.57891138372093,-122.38391324418609
530330098003,22.93548387096774,12.627139124096775,47.56551909677419,-122.37778206451614
530330098004,15.507874015748031,4.172363332937006,47.56573084251964,-122.38565603543307
530330098005,11.0625,2.829019121958334,47.572398541666665,-122.38702104166673
530330099001,27.333333333333332,12.051245896500001,47.57029716666667,-122.37402916666666
530330099002,17.369230769230768,4.335520682323078,47.56438416923076,-122.3599352307692
530330099003,15.125,4.675486815437501,47.563842375,-122.3740305
530330099004,19.032432432432433,5.9968562026486545,47.57013861621623,-122.36880542162169
530330100011,8.228070175438596,1.7642149930877196,47.578944561403524,-122.29977366666665
530330100012,15.25,4.3803325868888905,47.56544148611112,-122.3099409027778
530330100013,15.604651162790697,3.687638597755813,47.56421487209307,-122.29773430232558
530330100021,11.0,1.8734418439090907,47.577965545454546,-122.31304636363637
530330100022,12.333333333333334,3.270269802222222,47.579027166666656,-122.31166574999997
530330100023,4.0,0.79535488,47.580804,-122.307717
530330100024,11.375,3.9177620730833342,47.57297141666667,-122.30708283333333
530330101001,5.75,1.6710219617500002,47.565184,-122.2741895
530330101002,15.688888888888888,1.6183292195111108,47.562586622222234,-122.28216264444447
530330101003,16.796296296296298,4.851030089703704,47.562745537037024,-122.29184751851847
530330101004,11.75,2.280579878,47.569790499999996,-122.292447375
530330101005,14.26086956521739,3.723024949869566,47.567280282608685,-122.28608860869564
530330102001,7.6,1.7725636517999999,47.5561896,-122.26820660000001
530330102002,29.655172413793103,5.11502253813793,47.55200655172414,-122.25641203448274
530330102003,21.8,3.9149165368,47.5485706,-122.27211600000001
530330102004,9.88888888888889,3.084603123222222,47.55398533333333,-122.26974644444444
530330103001,14.3,4.7484872049,47.554244800000006,-122.27936729999999
530330103002,8.333333333333334,2.319964323166667,47.55213416666667,-122.277934
530330103003,17.0,5.673974302052633,47.54957642105264,-122.28212189473686
530330103004,16.590551181102363,5.52754805062205,47.5584163937008,-122.28754638582677
