bg_pair,o_bg,d_bg,lat_dest,lon_dest,BLOCKGROUP,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,NEIGHBORHOOD_DISTRICT_NAME,NEIGHBORHOODS_INCLUDED,CRA_NAME,PCT_IN_VILLAGE,AREA,lon_origin,lat_origin
530330064003-530330096002,530330064003,530330096002,47.583290000000005,-122.38637,530330064003,Outside Villages,Outside Villages,East,"Madison-Miller, Miller Park, Capitol Hill, Stevens",Miller Park,1.0,3986836.338,-122.30548,47.62876
530330065001-530330065001,530330065001,530330065001,47.63388,-122.31687,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330074021,530330065001,530330074021,47.6199,-122.3239,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330075001,530330065001,530330075001,47.62213,-122.31416999999999,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330075002,530330065001,530330075002,47.617059999999995,-122.31416000000002,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330075003,530330065001,530330075003,47.622679999999995,-122.31832,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330075004,530330065001,530330075004,47.614740000000005,-122.31743,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330076001,530330065001,530330076001,47.62423,-122.30751000000001,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330076002,530330065001,530330076002,47.6207,-122.30528999999999,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330076003,530330065001,530330076003,47.62105,-122.31026000000001,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330084001,530330065001,530330084001,47.61488,-122.323,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330087003,530330065001,530330087003,47.603809999999996,-122.30984,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330093002,530330065001,530330093002,47.589459999999995,-122.33533999999999,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065001-530330093003,530330065001,530330093003,47.569559999999996,-122.32926,530330065001,Outside Villages,Outside Villages,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,1.0,7354163.538,-122.31687,47.63388
530330065002-530330008001,530330065002,530330008001,47.71539,-122.28715,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330018003,530330065002,530330018003,47.695409999999995,-122.34656000000001,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330033003,530330065002,530330033003,47.67418,-122.3778,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330034003,530330065002,530330034003,47.67048,-122.36176,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330041004,530330065002,530330041004,47.664390000000004,-122.27873999999998,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330047002,530330065002,530330047002,47.66363,-122.37167,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330047003,530330065002,530330047003,47.67026,-122.37762,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330063002,530330065002,530330063002,47.63007,-122.28164,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330065002,530330065002,530330065002,47.627309999999994,-122.32263,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330066001,530330065002,530330066001,47.63046,-122.32711,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330066002,530330065002,530330066002,47.6374,-122.32593,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330068002,530330065002,530330068002,47.63596,-122.35897,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330070003,530330065002,530330070003,47.62641,-122.35338999999999,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330071002,530330065002,530330071002,47.62173,-122.35361,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330072003,530330065002,530330072003,47.61759,-122.34794,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330074013,530330065002,530330074013,47.6226,-122.32743,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330074014,530330065002,530330074014,47.622,-122.32485,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330074021,530330065002,530330074021,47.6199,-122.3239,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330075002,530330065002,530330075002,47.617059999999995,-122.31416000000002,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330075003,530330065002,530330075003,47.622679999999995,-122.31832,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330075004,530330065002,530330075004,47.614740000000005,-122.31743,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330076003,530330065002,530330076003,47.62105,-122.31026000000001,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065002-530330094001,530330065002,530330094001,47.58798,-122.31546999999999,530330065002,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.538461538,2051129.43,-122.32263,47.627309999999994
530330065003-530330012004,530330065003,530330012004,47.70752,-122.32643999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330053012,530330065003,530330053012,47.663090000000004,-122.31414,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330053023,530330065003,530330053023,47.65576,-122.30146,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330064003,530330065003,530330064003,47.62876,-122.30548,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330066002,530330065003,530330066002,47.6374,-122.32593,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330074011,530330065003,530330074011,47.62413,-122.32481999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330074012,530330065003,530330074012,47.62307,-122.32198999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330075001,530330065003,530330075001,47.62213,-122.31416999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330075003,530330065003,530330075003,47.622679999999995,-122.31832,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330075005,530330065003,530330075005,47.61867,-122.31878999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330076001,530330065003,530330076001,47.62423,-122.30751000000001,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330079001,530330065003,530330079001,47.613859999999995,-122.3041,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330081002,530330065003,530330081002,47.60683,-122.3343,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330084001,530330065003,530330084001,47.61488,-122.323,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330085002,530330065003,530330085002,47.60559,-122.32225,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330087003,530330065003,530330087003,47.603809999999996,-122.30984,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330088003,530330065003,530330088003,47.602959999999996,-122.29755,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330093002,530330065003,530330093002,47.589459999999995,-122.33533999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330094001,530330065003,530330094001,47.58798,-122.31546999999999,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330065003-530330118004,530330065003,530330118004,47.52205,-122.27188999999998,530330065003,Capitol Hill,Urban Center Village,East,"North Capitol Hill, Capitol Hill, North Broadway",North Capitol Hill,0.5,2946922.162,-122.31657,47.62624
530330066001-530330006001,530330066001,530330006001,47.725120000000004,-122.33652,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330012001,530330066001,530330012001,47.70674,-122.31511,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330012004,530330066001,530330012004,47.70752,-122.32643999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330012005,530330066001,530330012005,47.7076,-122.33162,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330013003,530330066001,530330013003,47.70017,-122.34504,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330018001,530330066001,530330018001,47.6942,-122.33757,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330018002,530330066001,530330018002,47.69222,-122.34438,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330020001,530330066001,530330020001,47.69393,-122.30993000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330026003,530330066001,530330026003,47.677620000000005,-122.31200000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330030002,530330066001,530330030002,47.68875,-122.37629,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330036002,530330066001,530330036002,47.68127,-122.32383999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330036004,530330066001,530330036004,47.67734,-122.32611999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330039001,530330066001,530330039001,47.67967,-122.28558999999998,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330040001,530330066001,530330040001,47.68107,-122.25787,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330043021,530330066001,530330043021,47.66493,-122.30515,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330044002,530330066001,530330044002,47.67217,-122.31463000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330047002,530330066001,530330047002,47.66363,-122.37167,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330047004,530330066001,530330047004,47.667120000000004,-122.38297,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330051001,530330066001,530330051001,47.66267,-122.33231,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330052002,530330066001,530330052002,47.65651,-122.31988,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330052004,530330066001,530330052004,47.66211,-122.32524,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330053012,530330066001,530330053012,47.663090000000004,-122.31414,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330053022,530330066001,530330053022,47.65133,-122.31173000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330053023,530330066001,530330053023,47.65576,-122.30146,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330054002,530330066001,530330054002,47.64883,-122.33471000000002,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330056002,530330066001,530330056002,47.64942,-122.41436999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330058022,530330066001,530330058022,47.6375,-122.37541,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330058023,530330066001,530330058023,47.634859999999996,-122.38203999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330060001,530330066001,530330060001,47.641020000000005,-122.34426,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330060004,530330066001,530330060004,47.64869,-122.35700000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330061001,530330066001,530330061001,47.64816,-122.31997,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330061002,530330066001,530330061002,47.64222,-122.31785,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330061003,530330066001,530330061003,47.6465,-122.32453000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330061004,530330066001,530330061004,47.64137,-122.32600000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330064003,530330066001,530330064003,47.62876,-122.30548,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330065002,530330066001,530330065002,47.627309999999994,-122.32263,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330065003,530330066001,530330065003,47.62624,-122.31657,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330066001,530330066001,530330066001,47.63046,-122.32711,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330066002,530330066001,530330066002,47.6374,-122.32593,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330067001,530330066001,530330067001,47.63238,-122.34156000000002,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330067002,530330066001,530330067002,47.6273,-122.34555,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330071001,530330066001,530330071001,47.62345,-122.36356,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330071002,530330066001,530330071002,47.62173,-122.35361,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330072001,530330066001,530330072001,47.61995,-122.34262,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330073001,530330066001,530330073001,47.62234,-122.33108,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330073003,530330066001,530330073003,47.61988,-122.33636000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330074012,530330066001,530330074012,47.62307,-122.32198999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330074022,530330066001,530330074022,47.61758,-122.32338999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330074023,530330066001,530330074023,47.618120000000005,-122.32658,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330075002,530330066001,530330075002,47.617059999999995,-122.31416000000002,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330075005,530330066001,530330075005,47.61867,-122.31878999999999,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330076003,530330066001,530330076003,47.62105,-122.31026000000001,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330079001,530330066001,530330079001,47.613859999999995,-122.3041,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330081002,530330066001,530330081002,47.60683,-122.3343,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330082001,530330066001,530330082001,47.61079,-122.33311,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330083001,530330066001,530330083001,47.60982,-122.32635,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330084001,530330066001,530330084001,47.61488,-122.323,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330085001,530330066001,530330085001,47.60624,-122.32717,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330086002,530330066001,530330086002,47.60805,-122.3187,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330087002,530330066001,530330087002,47.604040000000005,-122.30474,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
530330066001-530330087003,530330066001,530330087003,47.603809999999996,-122.30984,530330066001,Outside Villages,Outside Villages,Lake Union,"South Lake Union, Eastlake, Cascade, Denny Triangle",Cascade/Eastlake,0.36956521700000006,8564967.799,-122.32711,47.63046
